molecule_smiles,taskMask,y_cac,y_lip,y_sol,y_ppb,y_ld5,y_cle
CC1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,3.508,0.0
CC(C)CCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC(C)C,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-6.63,0.0,1.318,0.0
O=C(O)CSCC(=O)O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,0.425,0.0,0.0,0.0
ClC(Br)CBr,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-2.555,0.0,0.0,0.0
CCOP(=O)(OCC)Oc1ccc(S(C)(=O)=O)cc1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,4.789,0.0
CCCCCCCCCCCCCCC,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-9.446,0.0,0.0,0.0
CC(C)(C)O,"[0, 0, 1, 0, 1, 0]",0.0,0.0,1.13,0.0,1.326,0.0
CC(C)COc1cc(OC(C)C)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,"[0, 1, 0, 0, 0, 0]",0.0,1.6,0.0,0.0,0.0,0.0
CCCCCCCCCCCC(=O)OCCS(=O)(=O)[O-].[Na+],"[0, 0, 1, 0, 0, 0]",0.0,0.0,-2.408,0.0,0.0,0.0
CCCCC(O)CCOC(C)=O,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.319,0.0
CC[NH+](CCO)CCO,"[0, 0, 1, 0, 0, 0]",0.0,0.0,0.875,0.0,0.0,0.0
CCN1CC(=O)N=C1N,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-0.165,0.0,0.0,0.0
CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,"[0, 1, 0, 0, 0, 0]",0.0,3.04,0.0,0.0,0.0,0.0
O=C(O)c1cccc(F)c1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-1.97,0.0,0.0,0.0
O=C(CN1CCNCC1)NN=Cc1ccc([N+](=O)[O-])o1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.972,0.0
CCOC(=O)C=Cc1ccc2c(c1)OCO2,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.366,0.0
Cc1cccc(C)c1NC(=O)C1(N(C)C)CCN(C2CCCCC2O)CC1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,4.888,0.0
NC(=O)Cc1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,"[1, 0, 0, 0, 0, 0]",-5.709,0.0,0.0,0.0,0.0,0.0
CCC(=O)NCCNC(=O)CC,"[0, 0, 1, 0, 0, 0]",0.0,0.0,0.375,0.0,0.0,0.0
Cc1cc(O)cc(C)c1Cl,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-2.67,0.0,1.612,0.0
NC(=O)CNC(=O)CNC(=O)OCc1ccccc1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-2.35,0.0,0.0,0.0
CCCCCC1=C(OC(C)=O)CCC1CC(=O)OC,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-3.722,0.0,0.0,0.0
CC(C)Cc1ccc(C(C)C(=O)O)cc1,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-3.992,0.0,2.511,0.0
COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3cc(F)ccn23)n1,"[0, 1, 0, 0, 0, 0]",0.0,3.7,0.0,0.0,0.0,0.0
CCN(CC)C(=O)/C(Cl)=C(/C)OP(=O)(OC)OC,"[0, 0, 1, 0, 0, 0]",0.0,0.0,0.523,0.0,0.0,0.0
CCN(CC)CC(OC(=O)c1ccc([N+](=O)[O-])cc1)c1ccccc1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-2.84,0.0,0.0,0.0
CCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-2.16,0.0,0.0,0.0
CC(=O)/C=C/C1C(C)=CCCC1(C)C,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-3.259,0.0,0.0,0.0
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,"[1, 0, 1, 0, 0, 0]",-4.67,0.0,-3.745,0.0,0.0,0.0
Cc1ccccc1CCOCCCS(=O)(=O)CCNCCc1ccc(O)c2nc(O)sc12,"[0, 1, 0, 0, 0, 0]",0.0,2.84,0.0,0.0,0.0,0.0
C=C(O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,4.472,0.0
C/C=C/C,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-1.939,0.0,0.0,0.0
CC/C=C(\C)C(O)CCCCC,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-3.432,0.0,0.0,0.0
c1ccc(-c2cccc(-c3ccccc3)c2)cc1,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-5.183,0.0,1.982,0.0
Cc1ccc2ccccc2c1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.941,0.0
S=C1NCCNC(=S)S1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.871,0.0
O=C1c2ccccc2C(=O)c2c(O)ccc(O)c21,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-6.253,0.0,0.0,0.0
[Ir],"[0, 0, 1, 0, 0, 0]",0.0,0.0,-9.983,0.0,0.0,0.0
Cc1cc(Cl)ccc1N=CN(C)C,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-2.88,0.0,3.09,0.0
CCOc1ccc(NC(=O)CC(C)O)cc1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.504,0.0
CCOC(=O)C(C)C,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-1.255,0.0,0.0,0.0
C=Cc1ccc(C)cc1,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-3.123,0.0,1.719,0.0
C,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-2.863,0.0,0.0,0.0
O=c1cc(-c2cccnc2)[nH]c2cc(C(O)c3ccccc3)ccc12,"[0, 1, 0, 1, 0, 1]",0.0,2.27,0.0,97.32,0.0,46.0
OC1CSC(O)CS1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-1.469,0.0,0.0,0.0
O=C(O)c1ccc2cc(O)ccc2c1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.786,0.0
O=C1CCCC1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,0.554,0.0,0.0,0.0
CNC(=O)Oc1cccc2c1OC(C)(C)C2O,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,4.12,0.0
CCCCC(CC)CNCC(C)(N)CN(C)CC(CC)CCCC,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.534,0.0
CCOC(=O)c1nocc1C(=O)c1ccccc1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.39,0.0
CC(=O)OC(C)C#N,"[0, 0, 1, 0, 0, 0]",0.0,0.0,0.247,0.0,0.0,0.0
CCC1=C(C2(CC)C(=O)NC(=O)NC2=O)CCCC1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-3.53,0.0,0.0,0.0
CCCCCCOCCO,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-1.169,0.0,1.995,0.0
Oc1c(Br)cc(Br)cc1Br,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-3.675,0.0,2.219,0.0
Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,"[1, 1, 1, 0, 0, 0]",-5.21,1.64,-3.783,0.0,0.0,0.0
FC1(F)C(F)(F)C(F)(F)C1(F)F,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-3.638,0.0,0.0,0.0
CC(=O)C=C1CCC2C13CCC(C)C(C3)C2(C)C,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.676,0.0
Nc1cnn(-c2ccccc2)c(=O)c1Br,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-3.124,0.0,1.496,0.0
CC(C)C1OCC2(CO1)COC(C(C)C)OC2,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-3.11,0.0,0.0,0.0
O=C(COCc1ccccn1)N1CCN(c2ccc(Cl)cc2Cl)CC1,"[0, 1, 0, 0, 0, 0]",0.0,3.47,0.0,0.0,0.0,0.0
CCC(C)=NCCCCCCN=C(C)CC,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.402,0.0
Cc1[nH]c(C(=O)NC2CCN(c3nc(C(=O)O)cs3)CC2)c(Cl)c1Cl,"[0, 1, 0, 0, 0, 0]",0.0,0.14,0.0,0.0,0.0,0.0
CC(C)(O)C(=O)c1ccc(OCCO)cc1,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-1.47,0.0,1.74,0.0
COCCOc1cc2nccc(Nc3cc(O)c(Cl)cc3F)c2cc1OC,"[0, 1, 0, 0, 0, 0]",0.0,2.64,0.0,0.0,0.0,0.0
CCCCCCCCCCCCCCCCCC(=O)Cl,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.606,0.0
Cn1c(=N)oc2ccc(Cl)cc21,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.262,0.0
CCC(c1nc2ccsc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)nc1,"[0, 1, 0, 0, 0, 0]",0.0,2.56,0.0,0.0,0.0,0.0
COc1cc2ncc(C(N)=O)c(Nc3ccc(Cl)c(Cl)c3)c2cc1N1CCN(C)CC1,"[0, 0, 0, 1, 0, 0]",0.0,0.0,0.0,96.42,0.0,0.0
COc1ccc(C=O)c(C(=O)O)c1OC,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-1.925,0.0,0.0,0.0
CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,"[0, 0, 0, 0, 0, 1]",0.0,0.0,0.0,0.0,0.0,5.01
COc1cc2c(cc1OC)C1C(=O)c3ccc4c(c3OC1CO2)CC(C(C)C)O4,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.2,0.0
CCC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.781,0.0
CN(C)CCNc1cc(-c2ccc(N3CCN(C)CC3)cc2)nc2ccccc12,"[0, 0, 0, 0, 0, 1]",0.0,0.0,0.0,0.0,0.0,3.0
CC1(c2ccccc2)OC(C(=O)O)=CC1=O,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.862,0.0
NS(=O)(=O)c1ccc(Nc2ccnc(NS(=O)(=O)Cc3ccccc3)n2)cc1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-2.7,0.0,0.0,0.0
CCCN[C@H]1CCc2nc(N)sc2C1,"[0, 1, 0, 0, 0, 0]",0.0,3.15,0.0,0.0,0.0,0.0
C=CC(=O)NC(C)(C)CC(C)=O,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.927,0.0
C[N+](C)(C)C.O=C([O-])c1ccccc1C(=O)O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,0.621,0.0,0.0,0.0
ClCC(Cl)(Cl)CCl,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-2.579,0.0,1.46,0.0
CC=CCl,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.594,0.0
Nc1ccc2cccc(Nc3ncccn3)c2n1,"[0, 1, 0, 0, 0, 0]",0.0,2.7,0.0,0.0,0.0,0.0
CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-2.31,0.0,0.0,0.0
COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,"[0, 0, 0, 0, 0, 1]",0.0,0.0,0.0,0.0,0.0,14.13
CCCCCCC(=O)OCC,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-2.737,0.0,0.0,0.0
CCOC(=O)C(=CC=Cc1ccccc1)NC=O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-3.348,0.0,0.0,0.0
O=C(O)c1cn(C2CC2)c2cc(N3CC4CC3CN4)c(F)cc2c1=O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-3.65,0.0,0.0,0.0
Cn1c(C(N)=O)c(C(N)=O)c2ccccc21,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-1.818,0.0,0.0,0.0
CCOP(=O)(OCC)SC(P(=O)(OCC)OCC)(P(=O)(OCC)OCC)P(=O)(OCC)OCC,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,4.325,0.0
CC(C)C1=CC2=CCC3C(C)(C(=O)O)CCCC3(C)C2CC1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-3.8,0.0,0.0,0.0
COc1cc(C(=O)N2CCOCC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,"[0, 1, 0, 0, 0, 0]",0.0,3.4,0.0,0.0,0.0,0.0
c1ccc2[nH]ccc2c1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-1.21,0.0,0.0,0.0
CCNC(=O)Nc1ncc([N+](=O)[O-])s1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-2.858,0.0,0.0,0.0
CCC(=O)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.819,0.0
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,"[1, 0, 0, 0, 0, 0]",-6.54,0.0,0.0,0.0,0.0,0.0
CCCCOCCOCCOCCOCCOCCCC,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.673,0.0
Nc1ccccc1Cl,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-1.358,0.0,0.0,0.0
O=C(NCc1cccc(OC(F)(F)F)c1)C1c2ccccc2C(=O)N1CCc1ncc(F)cn1,"[0, 0, 0, 1, 0, 0]",0.0,0.0,0.0,95.53,0.0,0.0
COc1ccc2ncc(=O)n(CCN3CC[C@@H](NCc4cc5c(cn4)OCCO5)[C@H](O)C3)c2c1,"[0, 1, 0, 1, 0, 0]",0.0,0.9,0.0,82.05,0.0,0.0
OCC=CCO,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.848,0.0
CC(C)=CCCC(C)CC#N,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-3.104,0.0,1.455,0.0
CNC(=N)c1cccc(CC(CC(=O)N2CCC(C(=O)O)CC2)NS(=O)(=O)c2ccc3ccccc3c2)c1,"[1, 0, 0, 0, 0, 0]",-7.149,0.0,0.0,0.0,0.0,0.0
CCCCCCCC/C=C\CCCCCCCCCCCC(=O)NCCCCCCCCCCCCCCCCCC,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-7.771,0.0,0.0,0.0
CCCC(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-2.84,0.0,0.0,0.0
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)Cl,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.499,0.0
O=C(O)CN(CP(=O)(O)O)CP(=O)(O)O,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-0.026,0.0,1.826,0.0
CCOP(=S)(OCC)Oc1ccccc1[N+](=O)[O-],"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,4.066,0.0
O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2c(=O)n(C(CO)CO)ccc12,"[0, 1, 0, 0, 0, 0]",0.0,2.62,0.0,0.0,0.0,0.0
CC(C)O,"[0, 0, 1, 0, 1, 0]",0.0,0.0,0.43,0.0,1.076,0.0
COc1ccc2c(c1)c(-c1ccnc3cc(Cl)ccc13)c(C)n2CC(=O)O,"[0, 1, 0, 1, 0, 0]",0.0,1.16,0.0,99.69,0.0,0.0
CCCCC(C(=O)OCC)C(=O)OCC,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-2.816,0.0,0.0,0.0
O=C(O)c1cc(N=Nc2ccccc2)ccc1O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-3.05,0.0,0.0,0.0
O=[N+]([O-])C(F)(COCOCC(F)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.125,0.0
NC(=O)NCl,"[0, 0, 1, 0, 0, 0]",0.0,0.0,0.326,0.0,0.0,0.0
O=C(CN1CCN(CCC2CCOCC2)CC1)NC12CC3CC(CC(C3)C1)C2,"[0, 0, 0, 1, 0, 0]",0.0,0.0,0.0,56.86,0.0,0.0
O=C1CN=C(c2ccccc2)c2c(sc3c2CCCC3)N1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.171,0.0
N#Cc1ccc(O)c(O)c1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-1.024,0.0,0.0,0.0
CC(O)CCOCCC(C)O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,0.79,0.0,0.0,0.0
CC/C=C/CCOC(=O)c1ccccc1O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-4.644,0.0,0.0,0.0
Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,"[1, 0, 0, 0, 0, 0]",-6.22,0.0,0.0,0.0,0.0,0.0
c1ccnnc1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,1.096,0.0,0.0,0.0
COP(=S)(OC)Oc1ccc(C#N)cc1,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-3.723,0.0,3.054,0.0
O=C(Cc1ccc(-c2ccccc2)cc1)Nc1ccccn1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.191,0.0
CCCCOC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-4.7,0.0,0.0,0.0
c1ccc([C@@H]([C@H](c2ccccc2)N2CCCCC2)N2CCCCC2)cc1,"[0, 0, 0, 1, 0, 0]",0.0,0.0,0.0,73.81,0.0,0.0
COc1ccccc1Cl,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-2.464,0.0,0.0,0.0
C1CCC2CCCCC2C1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-4.141,0.0,0.0,0.0
Nc1ccc(-c2ccc(N)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-2.692,0.0,0.0,0.0
C=CC(=O)OCCOCCOCCOC(=O)C=C,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.713,0.0
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(Cl)c1,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-3.872,0.0,2.678,0.0
ClC1=C(Cl)C2(Cl)C(C(Cl)Cl)CC1(Cl)C2(Cl)Cl,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.38,0.0
Cc1ccccc1CN1CCC(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1,"[0, 0, 0, 0, 0, 1]",0.0,0.0,0.0,0.0,0.0,19.0
CCCCC(C#N)c1ccccc1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-3.662,0.0,0.0,0.0
CC(C)(C)OO,"[0, 0, 1, 0, 1, 0]",0.0,0.0,0.885,0.0,2.387,0.0
CCOC(=O)N(C)N=O,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-0.553,0.0,2.866,0.0
Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,"[0, 0, 0, 1, 0, 0]",0.0,0.0,0.0,99.41,0.0,0.0
CCCCCCCCSCc1cc(C)c(O)c(CSCCCCCCCC)c1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-7.327,0.0,0.0,0.0
CCCC(C)=O,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-0.19,0.0,1.731,0.0
CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,"[0, 0, 0, 1, 0, 1]",0.0,0.0,0.0,92.48,0.0,4.68
CC=CCCCCCCCC(=O)OC,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.82,0.0
CC(C)(C#N)Nc1nc(Cl)nc(NC2CC2)n1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.94,0.0
CN=C(NC#N)NCCSCc1nc[nH]c1C,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-1.43,0.0,0.0,0.0
CCC(C)(C)Cl,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-2.511,0.0,0.0,0.0
CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-],"[0, 0, 1, 0, 0, 0]",0.0,0.0,-3.137,0.0,0.0,0.0
CCN(CCOc1ccc(C2CCCCC2)cc1)c1ccc(C=C(C#N)C#N)c(C)c1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-8.386,0.0,0.0,0.0
CCOC(=O)c1ccc2c(C(C(=O)NS(=O)(=O)c3ccc(C)cc3OC)c3ccc4c(c3)OCO4)cn(C)c2c1,"[1, 0, 0, 0, 0, 0]",-4.699,0.0,0.0,0.0,0.0,0.0
CC(C)OP(=S)(CCl)Sc1ccc(F)cc1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,3.884,0.0
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,3.955,0.0
CCCCOC(=O)C1CC1OCCCC,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,3.951,0.0
COc1ccc(OC)c(C(O)CNC(=O)CN)c1,"[0, 1, 0, 0, 0, 0]",0.0,-0.71,0.0,0.0,0.0,0.0
O=C(O)c1cccc(C(=O)O)c1C(=O)O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-0.837,0.0,0.0,0.0
Clc1cc2c(oc3c(Cl)c(Cl)c(Cl)c(Cl)c32)c(Cl)c1Cl,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-11.482,0.0,0.0,0.0
O=c1cc(O)oc2c1c(=O)n(-c1ccccc1)c1ccccc21,"[0, 1, 0, 1, 0, 0]",0.0,0.96,0.0,98.17,0.0,0.0
C=CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-3.11,0.0,0.0,0.0
CCCC(=O)OC(=O)CCC,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.255,0.0
Clc1ccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-8.261,0.0,0.0,0.0
CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.498,0.0
C#CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.815,0.0
C[n+]1ccccc1.[Cl-],"[0, 0, 1, 0, 0, 0]",0.0,0.0,0.42,0.0,0.0,0.0
COCC#Cc1cccc(C2(c3ccc(OC(F)F)cc3)N=C(N)N3CC(F)(F)CN=C32)c1,"[0, 0, 0, 1, 0, 0]",0.0,0.0,0.0,98.89,0.0,0.0
SCc1cnccn1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.871,0.0
COCCOC(=O)C=CC(=O)OCCOC,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.842,0.0
O=Cc1cccc2ccccc12,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.37,0.0
CC(=O)Oc1cccc(Oc2ccc(C(F)(F)F)cc2Cl)c1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.121,0.0
CCOc1ccc(NCCC#N)cc1,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,1.617,0.0
N#CCC(CNc1ncc(C(F)(F)F)cc1Cl)OC(=O)c1c(F)cccc1F,"[0, 0, 0, 0, 0, 1]",0.0,0.0,0.0,0.0,0.0,150.0
CCOP(=O)(OCC)OC(=CC(=O)OC)CC(=O)OC,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,5.191,0.0
Cc1cc(CN2CCN(C(C)C)CC2)cnc1-c1ccc(C(=O)Nc2ccccc2N)cc1,"[0, 1, 0, 0, 0, 0]",0.0,1.44,0.0,0.0,0.0,0.0
CCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,"[0, 0, 0, 0, 1, 0]",0.0,0.0,0.0,0.0,2.745,0.0
O=C(O)Cc1ccc(O)cc1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-0.399,0.0,0.0,0.0
COC(=O)C(C)OC(C)=O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-0.262,0.0,0.0,0.0
OCCCO,"[0, 0, 1, 0, 0, 0]",0.0,0.0,1.119,0.0,0.0,0.0
CC(C)CCOCCc1ccccc1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-3.934,0.0,0.0,0.0
O=c1[nH]c(-c2ccccc2)nc2cc(Cl)ccc12,"[0, 1, 0, 0, 0, 0]",0.0,3.31,0.0,0.0,0.0,0.0
N#CC1CCCC1=O,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-0.357,0.0,0.0,0.0
CCOC(=O)c1ccc(OCCC2CCN(c3ccc(C)nn3)CC2)cc1,"[0, 0, 0, 0, 0, 1]",0.0,0.0,0.0,0.0,0.0,150.0
Oc1ccc(-c2cnc(-c3cccc(O)c3)o2)cc1,"[1, 0, 0, 0, 0, 0]",-5.101,0.0,0.0,0.0,0.0,0.0
Oc1ncnc2onc(-c3ccc(F)cc3)c12,"[0, 1, 0, 0, 0, 0]",0.0,1.97,0.0,0.0,0.0,0.0
O=c1c2ccccc2nc2n1CCO2,"[0, 1, 0, 0, 0, 0]",0.0,0.6,0.0,0.0,0.0,0.0
C=C(C)C#N,"[0, 0, 1, 0, 1, 0]",0.0,0.0,-0.407,0.0,2.747,0.0
COc1cc(Br)c2c(c1OC)C(=O)OC2,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-3.931,0.0,0.0,0.0
Fc1cccc(-c2cncc(CNCC3CC3)n2)c1F,"[0, 1, 0, 0, 0, 0]",0.0,1.82,0.0,0.0,0.0,0.0
O=C(CCCCl)c1ccc(F)cc1,"[0, 0, 1, 0, 0, 0]",0.0,0.0,-2.723,0.0,0.0,0.0
